2015-12-28,1026
2015-12-29,733
2015-12-30,1287
2015-12-31,1207
2016-01-01,664
2016-01-02,973
2016-01-03,1128
2016-01-04,1215
2016-01-05,1083
2016-01-06,1509
2016-01-07,1796
2016-01-08,1865
2016-01-09,1510
2016-01-10,1028
2016-01-11,1334
2016-01-12,1560
2016-01-13,1254
2016-01-14,1396
2016-01-15,1734
2016-01-16,1350
2016-01-17,762
2016-01-18,800
2016-01-19,974
2016-01-20,1407
2016-01-21,1442
2016-01-22,1264
2016-01-27,354
2016-01-28,628
2016-01-29,877
2016-01-30,904
2016-01-31,1194
2016-02-01,1523
2016-02-02,1848
2016-02-03,949
2016-02-04,1738
2016-02-05,798
2016-02-06,1149
2016-02-07,1285
2016-02-08,1090
2016-02-09,1401
2016-02-10,1371
2016-02-11,1123
2016-02-12,917
2016-02-13,456
2016-02-14,289
2016-02-15,361
2016-02-16,826
2016-02-17,1400
2016-02-18,1343
2016-02-19,1277
2016-02-20,1649
2016-02-21,1311
2016-02-22,1741
2016-02-23,986
2016-02-24,556
2016-02-25,1613
2016-02-26,1353
2016-02-27,1222
2016-02-28,1715
2016-02-29,1709
2016-03-01,1850
2016-03-02,1577
2016-03-03,1490
2016-03-04,1063
2016-03-05,1321
2016-03-06,1360
2016-03-07,1994
2016-03-08,2383
2016-03-09,2787
2016-03-10,2746
2016-03-11,2422
2016-03-12,2040
2016-03-13,1804
2016-03-14,619
2016-03-15,2046
2016-03-16,2371
2016-03-17,2404
2016-03-18,2169
2016-03-19,1670
2016-03-20,1140
2016-03-21,1590
2016-03-22,2208
2016-03-23,2623
2016-03-24,2193
2016-03-25,2203
2016-03-26,1624
2016-03-27,1299
2016-03-28,1281
2016-03-29,1979
2016-03-30,2007
2016-03-31,2315
2016-04-01,2161
2016-04-02,1309
2016-04-03,1046
2016-04-04,705
2016-04-05,1631
2016-04-06,1973
2016-04-07,1968
2016-04-08,1896
2016-04-09,839
2016-04-10,1628
2016-04-11,1977
2016-04-12,1518
2016-04-13,2514
2016-04-14,2546
2016-04-15,2459
2016-04-16,2264
2016-04-17,2375
2016-04-18,2737
2016-04-19,2931
2016-04-20,2860
2016-04-21,2735
2016-04-22,2780
2016-04-23,2066
2016-04-24,2376
2016-04-25,2534
2016-04-26,2141
2016-04-27,2526
2016-04-28,2294
2016-04-29,1992
2016-04-30,2319
2016-05-01,627
2016-05-02,2329
2016-05-03,1358
2016-05-04,2029
2016-05-05,2470
2016-05-06,1016
2016-05-07,2015
2016-05-08,2078
2016-05-09,2924
2016-05-10,2851
2016-05-11,3292
2016-05-12,3382
2016-05-13,2023
2016-05-14,2633
2016-05-15,1822
2016-05-16,2579
2016-05-17,2743
2016-05-18,2986
2016-05-19,3175
2016-05-20,3214
2016-05-21,1918
2016-05-22,2456
2016-05-23,3212
2016-05-24,2288
2016-05-25,3614
2016-05-26,3438
2016-05-27,3166
2016-05-28,2041
2016-05-29,1941
2016-05-30,2028
2016-05-31,3389
2016-06-01,3770
2016-06-02,3670
2016-06-03,2531
2016-06-04,2714
2016-06-05,1567
2016-06-06,3460
2016-06-07,3409
2016-06-08,2872
2016-06-09,3408
2016-06-10,3493
2016-06-11,2815
2016-06-12,2745
2016-06-13,3276
2016-06-14,3620
2016-06-15,3713
2016-06-16,3121
2016-06-17,3419
2016-06-18,2767
2016-06-19,2562
2016-06-20,3376
2016-06-21,3856
2016-06-22,3854
2016-06-23,3648
2016-06-24,3493
2016-06-25,2939
2016-06-26,2841
2016-06-27,3109
2016-06-28,3387
2016-06-29,3800
2016-06-30,3549
2016-07-01,2508
2016-07-02,2104
2016-07-03,1816
2016-07-04,1954
2016-07-05,2897
2016-07-06,3387
2016-07-07,3344
2016-07-08,2903
2016-07-09,2657
2016-07-10,2944
2016-07-11,3506
2016-07-12,3946
2016-07-13,3629
2016-07-14,3443
2016-07-15,3357
2016-07-16,2465
2016-07-17,2562
2016-07-18,2867
2016-07-19,3790
2016-07-20,3866
2016-07-21,3608
2016-07-22,3283
2016-07-23,2479
2016-07-24,2717
2016-07-25,2252
2016-07-26,3602
2016-07-27,3786
2016-07-28,3319
2016-07-29,2371
2016-07-30,1676
2016-07-31,1917
2016-08-01,3271
2016-08-02,3734
2016-08-03,3800
2016-08-04,3761
2016-08-05,3350
2016-08-06,2687
2016-08-07,2745
2016-08-08,3558
2016-08-09,3735
2016-08-10,3316
2016-08-11,3108
2016-08-12,2947
2016-08-13,2543
2016-08-14,2280
2016-08-15,3298
2016-08-16,3345
2016-08-17,3564
2016-08-18,3398
2016-08-19,3379
2016-08-20,2909
2016-08-21,2289
2016-08-22,3642
2016-08-23,3858
2016-08-24,3931
2016-08-25,3514
2016-08-26,3489
2016-08-27,3174
2016-08-28,3006
2016-08-29,3698
2016-08-30,4088
2016-08-31,3928
2016-09-01,2326
2016-09-02,3467
2016-09-03,2461
2016-09-04,2739
2016-09-05,3007
2016-09-06,3484
2016-09-07,4132
2016-09-08,4280
2016-09-09,3774
2016-09-10,3404
2016-09-11,3655
2016-09-12,4071
2016-09-13,4573
2016-09-14,4044
2016-09-15,4570
2016-09-16,4474
2016-09-17,4119
2016-09-18,3593
2016-09-19,2314
2016-09-20,4478
2016-09-21,4726
2016-09-22,4616
2016-09-23,4478
2016-09-24,3813
2016-09-25,3962
2016-09-26,4290
2016-09-27,4297
2016-09-28,4088
2016-09-29,3762
2016-09-30,1244
2016-10-01,2878
2016-10-02,3042
2016-10-03,3805
2016-10-04,4331
2016-10-05,4598
2016-10-06,4604
2016-10-07,4362
2016-10-08,2425
2016-10-09,1553
2016-10-10,3583
2016-10-11,4110
2016-10-12,3934
2016-10-13,4177
2016-10-14,4080
2016-10-15,3712
2016-10-16,3595
2016-10-17,4364
2016-10-18,4837
2016-10-19,5039
2016-10-20,4290
2016-10-21,2739
2016-10-22,1776
2016-10-23,3055
2016-10-24,3809
2016-10-25,3737
2016-10-26,3632
2016-10-27,1331
2016-10-28,2976
2016-10-29,2891
2016-10-30,2606
2016-10-31,3178
2016-11-01,3859
2016-11-02,4380
2016-11-03,4106
2016-11-04,3911
2016-11-05,3423
2016-11-06,2842
2016-11-07,3384
2016-11-08,3914
2016-11-09,2583
2016-11-10,3527
2016-11-11,3084
2016-11-12,2434
2016-11-13,2679
2016-11-14,3361
2016-11-15,1470
2016-11-16,3675
2016-11-17,3664
2016-11-18,3630
2016-11-19,3186
2016-11-20,1560
2016-11-21,2056
2016-11-22,2293
2016-11-23,2165
2016-11-24,841
2016-11-25,1313
2016-11-26,1634
2016-11-27,1699
2016-11-28,2913
2016-11-29,866
2016-11-30,1601
2016-12-01,2819
2016-12-02,2809
2016-12-03,2213
2016-12-04,2054
2016-12-05,2309
2016-12-06,2110
2016-12-07,2475
2016-12-08,2557
2016-12-09,2150
2016-12-10,1591
2016-12-11,1262
2016-12-12,1863
2016-12-13,2510
2016-12-14,2486
2016-12-15,1434
2016-12-16,1385
2016-12-17,382
2016-12-18,1191
2016-12-19,1530
2016-12-20,1679
2016-12-21,1875
2016-12-22,1832
2016-12-23,1583
2016-12-24,500
2016-12-25,593
2016-12-26,713
2016-12-27,1497
2016-12-28,1310
2016-12-29,723
2016-12-30,1264
2016-12-31,1035
2017-01-01,1023
2017-01-02,554
2017-01-03,809
2017-01-04,2171
2017-01-05,1645
2017-01-06,1429
2017-01-07,252
2017-01-08,388
2017-01-09,779
2017-01-10,1429
2017-01-11,2062
2017-01-12,2566
2017-01-13,2137
2017-01-14,963
2017-01-15,1290
2017-01-16,1611
2017-01-17,1154
2017-01-18,1947
2017-01-19,2195
2017-01-20,1593
2017-01-21,1863
2017-01-22,1465
2017-01-23,935
2017-01-24,747
2017-01-25,2490
2017-01-26,2086
2017-01-27,1932
2017-01-28,1525
2017-01-29,1557
2017-01-30,1882
2017-01-31,1507
2017-02-01,2203
2017-02-02,2176
2017-02-03,1863
2017-02-04,1419
2017-02-05,1519
2017-02-06,2167
